Price      ,Close              ,Close              ,Close              ,Close              ,Close              ,High               ,High               ,High               ,High               ,High               ,Low                ,Low                ,Low                ,Low                ,Low                ,Open               ,Open               ,Open               ,Open               ,Open               ,Volume   ,Volume   ,Volume  ,Volume  ,Volume
Ticker     ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO                ,VTI                ,VTV                ,VUG                ,VYM                ,VOO      ,VTI      ,VTV     ,VUG     ,VYM
Date       ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,                   ,         ,         ,        ,        ,
2020-07-23 ,277.28387451171875 ,153.40863037109375 ,93.45482635498047  ,205.55789184570312 ,71.66780853271484  ,280.9094821899453  ,155.50446972111146 ,94.08053741511888  ,210.83309740211706 ,72.1028443840138   ,276.01305824168185 ,152.5852567539669  ,93.10621493294062  ,204.56513649082467 ,71.39808179098769  ,280.2647205916702  ,154.95244162637178 ,93.49057542721202  ,209.84035689839655 ,71.68520704599388  ,3487100  ,3114900  ,2069800 ,912600  ,1957800
2020-07-24 ,275.48974609375    ,152.22036743164062 ,92.58775329589844  ,204.7209014892578  ,70.93694305419922  ,276.4148263173704  ,152.8846686089932  ,93.38330303972519  ,205.5871251297728  ,71.63300305389764  ,274.0693886406647  ,151.48119852649876 ,92.2212605632596   ,201.72317988414198 ,70.64112186910548  ,275.52710290919214 ,152.3513574016     ,93.15983385730782  ,203.3875048917987  ,71.4763898858715   ,2851000  ,2360800  ,2013900 ,819400  ,1708800
2020-07-27 ,277.498779296875   ,153.53028869628906 ,92.57880401611328  ,207.56288146972656 ,70.98045349121094  ,277.6389386496894  ,153.53965430199622 ,92.64137510858615  ,207.8159452301763  ,71.01525715706615  ,275.4149818628548  ,152.16425228581411 ,91.92627106340693  ,205.22700197288972 ,70.47581029349134  ,276.1064821978288  ,152.56657357975848 ,92.64137510858615  ,205.70391726275608 ,70.91084615950055  ,2253300  ,2423500  ,1565600 ,676000  ,1377400
2020-07-28 ,275.77935791015625 ,152.40745544433594 ,92.56094360351562  ,205.30490112304688 ,70.93694305419922  ,277.83509445911335 ,153.66121830840297 ,93.0704530970139   ,207.543461347085   ,71.31977671784536  ,275.46165394849874 ,152.30453375986284 ,92.35534894274957  ,205.03238229763306 ,70.84123463828769  ,276.7605016589032  ,153.09047338120345 ,92.4179200447673   ,206.94001407552975 ,70.89344345304315  ,3135600  ,1904900  ,1453100 ,560700  ,996300
2020-07-29 ,279.1153259277344  ,154.42848205566406 ,93.5084457397461   ,208.1955108642578  ,71.48507690429688  ,279.63860645902975 ,154.78401807353643 ,93.72297424649507  ,208.63348638163765 ,71.63298746465448  ,276.4988947546073  ,152.94080731228635 ,92.51624201889196  ,206.27813718595448 ,70.74551082627151  ,276.59234381733506 ,152.94080731228635 ,92.69501463789307  ,206.27813718595448 ,71.01523750246801  ,2370800  ,2153300  ,2619600 ,626600  ,1451300
2020-07-30 ,278.09674072265625 ,154.082275390625   ,92.63245391845703  ,208.37071228027344 ,70.91954040527344  ,278.5172472050344  ,154.26005052909787 ,92.8291079132357   ,208.8379000650109  ,71.00654624063145  ,274.41509896167486 ,151.95836788580203 ,91.7832736534463   ,204.87662051136508 ,70.2060819343461   ,276.34935463733115 ,152.92208274262794 ,92.59669802670282  ,206.1224249016787  ,70.92823634212542  ,2951700  ,2473300  ,2264600 ,659600  ,1187400
2020-07-31 ,280.4234924316406  ,154.86822509765625 ,92.34640502929688  ,211.56312561035156 ,70.64981079101562  ,280.4234924316406  ,154.9617811890597  ,92.4357981602513   ,211.64099025502506 ,70.78032285776439  ,275.88213090022    ,152.47297214985463 ,91.12179824418683  ,207.96197118838606 ,69.71883445078299  ,279.8161163743122  ,154.8869277498367  ,92.34640502929688  ,211.50473083963703 ,70.64981079101562  ,4460300  ,3159700  ,1987700 ,738400  ,1404900
2020-08-03 ,282.1896057128906  ,156.21554565429688 ,92.63245391845703  ,213.89898681640625 ,70.82383728027344  ,282.9652016031259  ,156.5336620373123  ,92.93637558849834  ,214.53161653471162 ,71.13706362143306  ,281.3860064707835  ,155.45765999805533 ,92.12294439550278  ,212.9840959490772  ,70.48450985037056  ,281.87190169740745 ,155.75707373042226 ,92.65033527420366  ,213.402601640937   ,70.90214054650323  ,3767700  ,4341600  ,1744300 ,745700  ,1242600
2020-08-04 ,283.37628173828125 ,156.8330841064453  ,93.07044982910156  ,214.52188110351562 ,71.27626037597656  ,283.37628173828125 ,156.8330841064453  ,93.12408025187978  ,214.59000337241824 ,71.27626037597656  ,281.4700296194441  ,155.81323270258025 ,92.39110158837777  ,212.92569332514537 ,70.65851036691025  ,281.4700296194441  ,155.888086146465   ,92.44473201115598  ,213.49992826069987 ,70.69331402577416  ,2129200  ,2811700  ,1289600 ,596900  ,1153200
2020-08-05 ,285.14239501953125 ,157.9745635986328  ,93.75872039794922  ,215.72872924804688 ,71.48507690429688  ,285.3760034094402  ,158.04941703752218 ,93.93749299838584  ,216.0791126287743  ,71.80699910764946  ,284.35747425143506 ,157.4693207321718  ,93.52631056159157  ,214.7554437294883  ,71.38066593562868  ,284.63779291266616 ,157.6377302620476  ,93.75872039794922  ,215.397815736015   ,71.68518962992924  ,2615100  ,2683000  ,1721700 ,755300  ,1574000
2020-08-06 ,287.0579833984375  ,158.7417755126953  ,93.71405029296875  ,218.191162109375   ,71.45027923583984  ,287.1420789916718  ,158.85404851484103 ,93.83025865382139  ,218.42475600346455 ,71.66779712687162  ,284.3013931591752  ,157.450578880694   ,93.27605252443823  ,215.19345548327203 ,71.17185660084394  ,284.60974366770085 ,157.76869523799448 ,93.5889080733886   ,215.65090091055578 ,71.43287408721054  ,4088200  ,2150900  ,1434300 ,691900  ,1686000
2020-08-07 ,287.20751953125    ,158.87281799316406 ,94.80457305908203  ,216.22515869140625 ,72.25944519042969  ,287.4318030036924  ,159.01315929226865 ,94.80457305908203  ,218.36638430093487 ,72.25944519042969  ,285.3012953737316  ,157.75004476981894 ,93.44588329749178  ,214.648425729338   ,71.19795683281079  ,286.151633436638   ,158.33014117523277 ,93.51739507961203  ,217.58775275624404 ,71.26756415025578  ,3319600  ,2194200  ,2226200 ,634100  ,1820200
2020-08-10 ,288.1231994628906  ,159.31253051757812 ,95.74314880371094  ,215.58279418945312 ,72.92068481445312  ,288.27271223321    ,159.42480352685288 ,95.7699640177319   ,216.84806863799832 ,72.98158954935442  ,285.8618865388428  ,158.17104066717712 ,94.99228871242907  ,213.11065491249167 ,72.31163746544013  ,287.69336807112575 ,159.0879702221963  ,94.99228871242907  ,216.68261184220455 ,72.37254220034143  ,2118200  ,2496700  ,1576100 ,628700  ,1866200
2020-08-11 ,285.7965087890625  ,158.0307159423828  ,95.67163848876953  ,212.39041137695312 ,72.89459991455078  ,289.78652980695335 ,160.30434476134639 ,97.13759598216154  ,216.13756734595367 ,74.03439162276369  ,285.0676517560915  ,157.6377460564656  ,95.37665749053184  ,212.04975543389435 ,72.66837943265061  ,289.22586397005665 ,159.9955796488039  ,96.73535412619319  ,215.32973841480523 ,73.65156462045537  ,3571200  ,3124600  ,2670800 ,709000  ,1867100
2020-08-12 ,289.7118225097656  ,160.14524841308594 ,96.3778076171875   ,216.53659057617188 ,73.49494171142578  ,290.43132616837505 ,160.48208170322437 ,96.6370327379871   ,217.25682731464082 ,73.6776559324478   ,287.99246798206    ,159.37801147789165 ,96.03813684841886  ,214.07417903198194 ,73.25132275006307  ,288.0391782588149  ,159.40607972900054 ,96.52083119545193  ,214.07417903198194 ,73.54714387796955  ,2947400  ,3364900  ,2527000 ,6261300 ,1435400
2020-08-13 ,289.2165222167969  ,160.02362060546875 ,95.61798858642578  ,217.470947265625   ,72.89459991455078  ,290.403242497882   ,160.6972872312047  ,95.98447447526598  ,219.1060600234548  ,73.12082039645097  ,288.3287989835834  ,159.50901217236037 ,95.34982285723515  ,216.8675149170679  ,72.65968349581885  ,289.02027064946714 ,159.79906030461257 ,95.75207145102108  ,216.8675149170679  ,73.02511198634396  ,4074200  ,2247200  ,1452700 ,1506900 ,1452600
2020-08-14 ,289.2165222167969  ,159.97686767578125 ,95.86829376220703  ,217.08160400390625 ,73.06861877441406  ,289.6930639113112  ,160.27628147061725 ,96.12751887140129  ,217.89917515830984 ,73.2600289579529   ,288.1232224725575  ,159.41548822571707 ,95.20682679169643  ,216.39057957538728 ,72.51176682135281  ,288.88011132755116 ,159.73360467510366 ,95.33196900720547  ,217.5974590119571  ,72.6596840441652   ,2097600  ,2213900  ,1382900 ,1190100 ,1458000
2020-08-17 ,290.1510314941406  ,160.65989685058594 ,95.53754425048828  ,219.28126525878906 ,72.82500457763672  ,290.4874139545885  ,160.8002381411058  ,95.93979287842335  ,219.53431418753772 ,73.12953500798415  ,289.75855677363    ,160.36048306169658 ,95.44815793974884  ,218.22038743871556 ,72.77280239557524  ,290.0856142879464  ,160.39790264689012 ,95.93979287842335  ,218.23011494903483 ,73.12953500798415  ,2183400  ,3422400  ,2092100 ,699800  ,1684200
2020-08-18 ,290.7583923339844  ,160.90313720703125 ,95.26045227050781  ,220.94557189941406 ,72.55525970458984  ,291.1228066468456  ,161.18383402541158 ,95.76996178424054  ,221.29595533037735 ,72.94678921274377  ,289.00165242244935 ,159.97684198942608 ,95.13531006150251  ,218.72648178703338 ,72.49435496691882  ,290.5434623178614  ,160.93120546118595 ,95.59118914844407  ,219.9528312209852  ,72.87718853977584  ,2415800  ,3551400  ,1132600 ,1337700 ,1257000
2020-08-19 ,289.52490234375    ,160.27627563476562 ,94.9654769897461   ,219.77760314941406 ,72.3464584350586   ,291.80492260232324 ,161.399048770848   ,95.7520930018883   ,221.66577945376764 ,72.95550592984318  ,289.0296536778841  ,159.98622745460148 ,94.70625187844827  ,219.43696212461495 ,72.2072437858965   ,291.12277581035124 ,161.0902836599792  ,95.37665953257529  ,221.05260481750722 ,72.66838069453624  ,2498300  ,2291000  ,1448500 ,747600  ,1446900
2020-08-20 ,290.44073486328125 ,160.73471069335938 ,94.42019653320312  ,222.11354064941406 ,71.96361541748047  ,290.86121298399456 ,160.98733925332266 ,94.71517749083533  ,222.44445422986632 ,72.13763370627387  ,287.8243029844364  ,159.2376848153107  ,94.22354938118656  ,218.51237160523547 ,71.79829970265646  ,287.90839860857903 ,159.30317264828903 ,94.34869157780538  ,218.67782839546163 ,71.97231799144988  ,2409300  ,2184400  ,1221900 ,595800  ,1355800
2020-08-21 ,291.4778747558594  ,161.1370391845703  ,94.50066375732422  ,223.3301544189453  ,71.90271759033203  ,291.63674101995565 ,161.21189261677404 ,94.62580597350504  ,223.55400598280866 ,71.9549197629305   ,289.8332909618017  ,160.3791678141523  ,94.08054053740034  ,221.78261879171424 ,71.55468761739648  ,290.12296310516734 ,160.50079214925498 ,94.25037932496258  ,222.24006428167107 ,71.76350958402958  ,2316200  ,2284500  ,1170200 ,721300  ,1209900
2020-08-24 ,294.44000244140625 ,162.6808624267578  ,95.8772201538086   ,224.62461853027344 ,72.98160552978516  ,294.5054196305989  ,162.6808624267578  ,95.8772201538086   ,226.12348694744765 ,72.98160552978516  ,292.82342221553733 ,161.74521586901153 ,94.65260657624648  ,223.04790031975728 ,71.9984269830628   ,293.74850225800037 ,162.3440290948958  ,94.9922772791943   ,225.8996353764742  ,72.25945112586257  ,2349600  ,2467500  ,1225200 ,778800  ,1199500
2020-08-25 ,295.4678955078125  ,163.22352600097656 ,95.75206756591797  ,226.2597198486328  ,72.85110473632812  ,295.523959238644   ,163.2422429281378  ,96.36883780645073  ,226.28891723050518 ,73.29483651398104  ,293.8793470898566  ,162.25981126624134 ,95.39451554808394  ,223.87517293837143 ,72.56397948858557  ,294.99132527909603 ,163.00833130753543 ,96.29733285867393  ,224.6440620796117  ,73.26003285018315  ,2890800  ,5162700  ,1389300 ,1056600 ,1257500
2020-08-26 ,298.486083984375   ,164.7018585205078  ,95.49285888671875  ,230.96067810058594 ,72.5378646850586   ,298.67298208973364 ,164.84219979011542 ,95.73420261876326  ,231.10666500154448 ,72.73797741640973  ,295.51459231904363 ,163.2516035349525  ,95.05485435044221  ,227.28165968483236 ,72.25944206543872  ,295.98180906579313 ,163.4855151688539  ,95.64481630392228  ,227.44711645630534 ,72.70317375919238  ,2606000  ,2441100  ,1545700 ,1154300 ,1199500
2020-08-27 ,299.084228515625   ,165.09486389160156 ,96.28841400146484  ,230.49349975585938 ,72.97290802001953  ,300.4204619846542  ,165.88080372425668 ,96.6459661003191   ,232.34273643000532 ,73.26872917990434  ,297.58912875576056 ,164.2340706067646  ,95.75208926305298  ,228.8972971366621  ,72.65097913592174  ,299.2243878800938  ,165.16036601607425 ,95.75208926305298  ,231.3013137237475  ,72.65097913592174  ,2295900  ,3435300  ,1584200 ,1521100 ,1640200
2020-08-28 ,301.02777099609375 ,166.2456817626953  ,97.02139282226562  ,231.982666015625   ,73.46015167236328  ,301.14925192371476 ,166.2737642955056  ,97.05714871415702  ,232.22598745476404 ,73.48625276047377  ,298.972034237579   ,165.17904520510052 ,96.11857530629004  ,230.66872430380937 ,72.77279425360005  ,300.0840124750566  ,165.77785846064788 ,96.72641182896582  ,231.62254018690902 ,73.2252352412488   ,3538700  ,4163100  ,1188100 ,682400  ,1193800
