Price      ,Close              ,Close              ,Close              ,Close              ,Close              ,Close               ,High               ,High               ,High               ,High               ,High               ,High                ,Low                ,Low                ,Low                ,Low                ,Low                ,Low                 ,Open               ,Open               ,Open               ,Open               ,Open               ,Open                ,Volume    ,Volume    ,Volume    ,Volume    ,Volume    ,Volume
Ticker     ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL               ,AMZN               ,GOOGL              ,META               ,MSFT               ,NVDA                ,AAPL      ,AMZN      ,GOOGL     ,META      ,MSFT      ,NVDA
Date       ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,                   ,                   ,                   ,                   ,                   ,                    ,          ,          ,          ,          ,          ,
2018-06-21 ,43.97645568847656  ,86.51100158691406  ,58.26080322265625  ,200.73321533203125 ,94.74474334716797  ,6.366159439086914   ,44.66173513147087  ,88.15499877929688  ,59.301529008709636 ,202.61602255019358 ,95.9812771919295   ,6.545177387643048   ,43.85315177378956  ,85.87799835205078  ,57.9638792439678   ,199.32857727384192 ,94.50118159301007  ,6.358483665547414   ,44.400900623128905 ,88.0               ,59.061402160214115 ,201.98841507723162 ,95.62530781814088  ,6.526854801904293   ,102847600 ,98822000  ,44966000  ,19045700  ,23198200  ,359516000
2018-06-22 ,43.848426818847656 ,85.78350067138672  ,58.253326416015625 ,200.9722900390625  ,94.06087493896484  ,6.2136335372924805  ,44.14008471513001  ,87.1500015258789   ,58.53779476316181  ,201.47038730427218 ,94.39810483166211  ,6.4003276941141065  ,43.796259895196464 ,85.59500122070312  ,57.77306515181492  ,198.55152942576788 ,93.33018992169899  ,6.198282465568517   ,44.13297137264851  ,87.13099670410156  ,58.36292970371915  ,200.3944953873326  ,94.06087493896484  ,6.386956842163673   ,108801600 ,81502000  ,34220000  ,17420200  ,38923100  ,434160000
2018-06-25 ,43.196346282958984 ,83.15750122070312  ,56.75824737548828  ,195.60281372070312 ,92.16862487792969  ,5.920719146728516   ,43.84842924652124  ,85.25              ,57.59072837304907  ,199.2389178919418  ,93.77986736480835  ,6.110879321620996   ,42.85489135222114  ,82.31549835205078  ,55.79274562890509  ,192.37513777859334 ,91.14755094553236  ,5.832076782145502   ,43.48800419538902  ,85.12550354003906  ,57.541407653006935 ,199.2389178919418  ,93.67682228853302  ,6.107165405133712   ,126652400 ,150224000 ,57682000  ,25275100  ,35433300  ,665816000
2018-06-26 ,43.73222732543945  ,84.55449676513672  ,56.426448822021484 ,198.2427215576172  ,92.81498718261719  ,5.991779804229736   ,44.23018290723683  ,85.07849884033203  ,57.13637298489147  ,198.34234709597553 ,93.75175530400742  ,6.08240331048611    ,43.284068749093635 ,83.16699981689453  ,56.246102838951536 ,195.48325831289918 ,92.50585198728476  ,5.940278034443557   ,43.39077610103563  ,83.61849975585938  ,57.00036851755441  ,196.8480552249382  ,92.57142546990313  ,6.034120519378566   ,98276800  ,87732000  ,34688000  ,17897600  ,26897200  ,478884000
2018-06-27 ,43.668212890625    ,83.02549743652344  ,55.64528274536133  ,195.09474182128906 ,91.37234497070312  ,5.836531639099121   ,44.408029399561606 ,85.59750366210938  ,57.10349760848608  ,199.98606083024208 ,93.69552544041436  ,6.101715767076112   ,43.63738599669263  ,83.0               ,55.63332505508433  ,195.05490072662727 ,91.24119803194388  ,5.831084028155429   ,43.92193052950055  ,85.40550231933594  ,56.594839661467795 ,198.42202805193506 ,93.2833524101591   ,6.03535786797882    ,101141200 ,97444000  ,34538000  ,18734400  ,31298400  ,453892000
2018-06-28 ,43.985965728759766 ,85.07250213623047  ,56.13550567626953  ,195.48326110839844 ,92.3934555053711   ,5.96380090713501    ,44.15432330818484  ,85.2750015258789   ,56.49520181434263  ,196.58903771680806 ,92.84310743719993  ,5.975686003883811   ,43.5828605670111   ,83.05850219726562  ,55.10374630141543  ,192.52456194537598 ,91.11008749941637  ,5.818952057944511   ,43.65399762336227  ,83.62699890136719  ,55.418603001856724 ,194.43725374356936 ,91.22249512214233  ,5.826627829916944   ,69460800  ,90594000  ,29726000  ,18172400  ,26650700  ,338012000
2018-06-29 ,43.89348220825195  ,84.98999786376953  ,56.25556945800781  ,193.58055114746094 ,92.37469482421875  ,5.865749835968018   ,44.38669447697594  ,86.17050170898438  ,56.861873004666826 ,196.84806837434073 ,93.59249610637465  ,6.041548777267982   ,43.37181656842981  ,84.71600341796875  ,56.147463728301666 ,193.22192046642664 ,92.11240092270155  ,5.8645115491881405  ,44.17328333919839  ,85.8499984741211   ,56.411008028302895 ,196.56913508917225 ,92.67446030409167  ,6.028921274628643   ,90950800  ,90870000  ,31562000  ,15811600  ,28053200  ,392300000
2018-07-02 ,44.38431930541992  ,85.68900299072266  ,56.899234771728516 ,196.6089630126953  ,93.6861801147461   ,5.9979705810546875  ,44.41277629364373  ,85.69450378417969  ,56.94307836797574  ,196.69861687676553 ,93.7330142317783   ,6.001684496774149   ,43.49274540164755  ,83.90299987792969  ,55.130150414301205 ,191.4885234770275  ,91.80327422389927  ,5.77562160168089    ,43.5875959987597   ,84.13500213623047  ,55.566070168649006 ,192.63414116429692 ,91.89694960493712  ,5.796172816895552   ,70925200  ,63714000  ,23216000  ,13961600  ,19564500  ,357572000
2018-07-03 ,43.611297607421875 ,84.697998046875    ,55.61240005493164  ,191.99658203125    ,92.7868881225586   ,5.864264488220215   ,44.566895029514164 ,86.25              ,57.28782599145703  ,194.6564198034248  ,94.2669763679585   ,6.038578158671829   ,43.52119046191513  ,84.6240005493164   ,55.52023537949552  ,191.7873896765334  ,92.68384305429373  ,5.855845837696993   ,44.52895479791347  ,86.197998046875    ,57.26341649188384  ,193.8096635093186  ,94.12646686302806  ,6.032635609612383   ,55819200  ,43546000  ,16448000  ,13489500  ,14670300  ,222732000
2018-07-05 ,43.96223449707031  ,84.98650360107422  ,56.85838317871094  ,197.69482421875    ,93.4520034790039   ,6.010103702545166   ,44.20172903656597  ,85.53450012207031  ,57.000370296266816 ,197.89406010756352 ,93.60188268395297  ,6.015055433206549   ,43.69666011951741  ,84.10749816894531  ,55.953163991890314 ,193.29164571285796 ,92.76815950555769  ,5.880606382321669   ,43.9290376998762   ,85.26899719238281  ,56.0268980130239   ,193.99895059897855 ,93.20844173061523  ,5.919480183554904   ,66416800  ,59662000  ,28594000  ,19684200  ,18977400  ,306216000
2018-07-06 ,44.57164001464844  ,85.53150177001953  ,57.54539489746094  ,202.4566192626953  ,94.76347351074219  ,6.124001979827881   ,44.680713661573    ,85.76349639892578  ,57.60119238291373  ,202.86506268670283 ,95.01639777731965  ,6.1324206309640275  ,43.914813752641855 ,84.58350372314453  ,56.656614692019346 ,196.9476644778699  ,93.36768376211843  ,5.964296965797461   ,43.96698066836395  ,84.80000305175781  ,56.882298036450194 ,197.6948104092736  ,93.57377390739035  ,5.985591062121803   ,69940800  ,53006000  ,21820000  ,19740100  ,19234600  ,296352000
2018-07-09 ,45.19052505493164  ,86.95099639892578  ,58.1531867980957   ,203.9608917236328  ,95.40982818603516  ,6.171542167663574   ,45.21423498635396  ,86.97799682617188  ,58.18557062391479  ,205.01685558743603 ,95.78453685005104  ,6.207940343894175   ,44.88701043456043  ,85.8115005493164   ,57.652503203768106 ,201.35085148590707 ,94.84776876349798  ,6.092804209992147   ,44.93443391558474  ,86.20249938964844  ,57.790503152595996 ,204.15015593259542 ,95.22247742751387  ,6.198283877656718   ,79026400  ,60240000  ,21584000  ,18149400  ,18212000  ,303880000
2018-07-10 ,45.135982513427734 ,87.15350341796875  ,58.14621353149414  ,202.76544189453125 ,95.66277313232422  ,6.270585060119629   ,45.35650330042918  ,87.5               ,58.463065709170934 ,204.13023883099606 ,96.02811216611045  ,6.292621565339644   ,45.09566876057661  ,86.55000305175781  ,57.91804058604998  ,201.49031402448296 ,95.41921139414195  ,6.143563812311496   ,45.221346215726825 ,86.92649841308594  ,58.28820064731783  ,203.7217953974291  ,95.55035837309218  ,6.183923378107284   ,63756400  ,60058000  ,21334000  ,13190100  ,19293100  ,360016000
2018-07-11 ,44.550289154052734 ,87.75              ,58.3614387512207   ,201.7692413330078  ,95.5316162109375   ,6.128952503204346   ,45.000817551324765 ,87.8479995727539   ,58.80881448953691  ,203.72178937672132 ,95.86884615958783  ,6.212395169438423   ,44.4862654788433   ,86.69999694824219  ,57.559843992149524 ,200.98225431175317 ,94.70725568964636  ,6.118305221826485   ,44.697302998139186 ,86.89949798583984  ,57.5722958019635   ,201.4504669752783  ,94.7540969545283   ,6.177730700459272   ,75326000  ,64196000  ,33252000  ,12927400  ,19644600  ,367508000
2018-07-12 ,45.29723358154297  ,89.83100128173828  ,59.84605407714844  ,206.13258361816406 ,97.60188293457031  ,6.22056770324707    ,45.38734073774293  ,89.9000015258789   ,59.882421267272015 ,206.29197840141765 ,97.807973086076    ,6.268603037083402   ,44.889385088884275 ,88.10900115966797  ,58.443138785820956 ,202.4167820378133  ,96.23420219372939  ,6.164361658868203   ,44.94155200898109  ,88.22550201416016  ,58.53082217931601  ,202.65585901197053 ,96.2716666331174   ,6.174266065636486   ,72164400  ,90654000  ,44148000  ,15454700  ,24335900  ,345508000
2018-07-13 ,45.368370056152344 ,90.65149688720703  ,60.003482818603516 ,206.53106689453125 ,98.7634506225586   ,6.173275470733643   ,45.489300486776436 ,90.76499938964844  ,60.303394301095025 ,207.63682828174262 ,98.92269946744105  ,6.239138455777494   ,45.26640612516418  ,89.7614974975586   ,59.54863069011639  ,205.6643672764922  ,97.50817778490403  ,6.13118268498011    ,45.30908979479504  ,90.19650268554688  ,59.922774112954635 ,207.01919250854934 ,97.77047882861783  ,6.239138455777494   ,50055600  ,87664000  ,32612000  ,11486800  ,24635200  ,246988000
2018-07-16 ,45.26877975463867  ,91.12449645996094  ,59.609413146972656 ,206.44139099121094 ,98.2763442993164   ,6.145542621612549   ,45.68136805899256  ,92.09750366210938  ,60.21721045924879  ,207.92572633327097 ,99.12879954953384  ,6.198530149846971   ,45.1525891395682   ,90.72250366210938  ,59.454472495863115 ,206.05287572727877 ,97.91099816696791  ,6.133162587519809   ,45.41342373740803  ,91.09750366210938  ,59.97309265289609  ,206.7103677741555  ,98.7353586648181   ,6.145542621612549   ,60172400  ,109324000 ,26784000  ,11078200  ,21786900  ,197036000
2018-07-17 ,45.396827697753906 ,92.19650268554688  ,60.43491744995117  ,209.19091796875    ,99.25057220458984  ,6.2814788818359375  ,45.49641811202869  ,92.58450317382812  ,60.717892038964706 ,209.6591306657039  ,99.76579749174017  ,6.296582961437305   ,44.863305295308734 ,89.86900329589844  ,58.88652963714483  ,204.06050645126382 ,97.72364285344815  ,6.070767478807287   ,44.99372260620918  ,90.5780029296875   ,58.923398547585954 ,204.12027569756023 ,97.99530644603895  ,6.096270902815574   ,62138000  ,113658000 ,40162000  ,15349900  ,25901700  ,362136000
2018-07-18 ,45.14785385131836  ,92.14600372314453  ,60.426448822021484 ,208.5633087158203  ,98.47305297851562  ,6.232205867767334   ,45.4798255464811   ,92.94400024414062  ,60.85887933009391  ,210.1871108298403  ,99.34424748887335  ,6.287916979940362   ,45.03640665014994  ,91.5634994506836   ,60.01045728685415  ,207.64681147867688 ,98.0983443557969   ,6.181199490892639   ,45.47508211161546  ,92.4000015258789   ,60.20823808572511  ,209.02156493475388 ,99.24120243895138  ,6.274051187091635   ,65573600  ,97238000  ,38948000  ,15334900  ,29493900  ,277640000
2018-07-19 ,45.4987907409668   ,90.64849853515625  ,59.73844528198242  ,207.2981414794922  ,97.79859161376953  ,6.240376949310303   ,45.657661419046526 ,92.05000305175781  ,60.60430595035652  ,209.19092043866257 ,98.65104687308836  ,6.274051559390472   ,44.979495033920074 ,90.5634994506836   ,59.670192186009174 ,206.9693954202564  ,97.32083787895766  ,6.1982846312464455  ,44.979495033920074 ,91.4729995727539   ,60.11458038942891  ,207.97556174720577 ,98.29507756601737  ,6.213388239809413   ,81147200  ,93538000  ,38338000  ,11350400  ,40171600  ,235752000
2018-07-20 ,45.39445877075195  ,90.68499755859375  ,59.67766189575195  ,209.14109802246094 ,99.55034637451172  ,6.212148189544678   ,45.6292063172661   ,91.74199676513672  ,60.31983467022549  ,210.69515917575504 ,101.35830915753961 ,6.276772871338443   ,45.093313995105845 ,90.50299835205078  ,59.61339216562995  ,207.7065753576592  ,99.37236528913864  ,6.20125343889391    ,45.47507906716731  ,91.25050354003906  ,59.74541706809537  ,208.05524955005973 ,101.24590155561422 ,6.237899074887942   ,82704800  ,77688000  ,37938000  ,16163900  ,56004000  ,222352000
2018-07-23 ,45.434757232666016 ,90.0999984741211   ,60.331295013427734 ,210.10740661621094 ,101.14286041259766 ,6.175503730773926   ,45.517751034098765 ,90.94999694824219  ,60.5355563859049   ,210.8146962694088  ,101.30210928615178 ,6.187388829700756   ,44.94865843465887  ,88.49949645996094  ,59.385223536356634 ,208.00543540336213 ,99.41920326415203  ,6.023721959376194   ,45.21423281015645  ,90.6104965209961   ,59.56706709017227  ,209.77866057430873 ,99.5784592846801   ,6.185655605785097   ,63957600  ,77770000  ,65446000  ,16732000  ,29707000  ,301584000
2018-07-24 ,45.76436233520508  ,91.46199798583984  ,62.68028259277344  ,213.8531036376953  ,100.85247802734375 ,6.158171653747559   ,45.9208630954918   ,92.0               ,63.51973831022634  ,215.37728023575454 ,101.93912553265451 ,6.3102008976306445  ,45.5390980628906   ,90.46900177001953  ,61.982312275882286 ,211.7909886170898  ,100.47776928010818 ,6.140591473377247   ,45.63394503496615  ,91.45050048828125  ,63.32045993965756  ,214.29143171570107 ,101.70493345900415 ,6.223539227298008   ,74791600  ,85574000  ,107600000 ,28468700  ,26316600  ,354620000
2018-07-25 ,46.195919036865234 ,93.18049621582031  ,63.566566467285156 ,216.67233276367188 ,103.82202911376953 ,6.236414909362793   ,46.20303237803916  ,93.19200134277344  ,63.681148959400694 ,217.788065888844   ,104.12179467438986 ,6.249042886817614   ,45.62919632335872  ,91.13200378417969  ,62.22692130396006  ,213.45462835400483 ,100.79626445599824 ,6.109641142353471   ,45.77858372437037  ,91.46499633789062  ,62.404777688009766 ,214.89910753228455 ,101.13350160506795 ,6.1675808852783085  ,66839600  ,74764000  ,51104000  ,58954200  ,30702100  ,319112000
2018-07-26 ,46.05128479003906  ,90.4000015258789   ,64.0428466796875   ,175.58926391601562 ,102.68852233886719 ,6.309952259063721   ,46.46624666428122  ,92.23400115966797  ,64.1375047655286   ,179.44454755633546 ,103.98125975206348 ,6.346845367417562   ,45.90901070016959  ,90.2249984741211   ,62.92191006663056  ,173.08882081137529 ,102.5761075932518  ,6.199520874732182   ,46.14613177116511  ,91.94999694824219  ,63.13015481474581  ,174.22448210679937 ,103.73769804338355 ,6.21635817550448    ,76304000  ,198488000 ,54686000  ,169803700 ,31372100  ,325124000
2018-07-27 ,45.28538131713867  ,90.8635025024414   ,62.41823196411133  ,174.22447204589844 ,100.87120056152344 ,6.240128517150879   ,46.283662622250766 ,94.00250244140625  ,64.33876780308287  ,179.24528611448912 ,103.21312107312365 ,6.353531423329967   ,45.07671723414288  ,90.32649993896484  ,61.999747006391466 ,172.34166487008653 ,99.42857666874079  ,6.186150634216483   ,46.236239131487196 ,93.80249786376953  ,64.22318946506283  ,179.18551687092733 ,103.21312107312365 ,6.346598527564824   ,96096000  ,193620000 ,48362000  ,60073700  ,37005300  ,295420000
2018-07-30 ,45.03165817260742  ,88.96099853515625  ,61.27985382080078  ,170.40904235839844 ,98.70726013183594  ,6.044768810272217   ,45.57466376941724  ,91.4749984741211   ,62.418228937832495 ,174.63291284826528 ,100.73067557007681 ,6.26018493753637    ,44.832477364726266 ,88.3010025024414   ,60.987414945577726 ,165.92616675008958 ,98.13583100251     ,6.009856389919286   ,45.50352673283684  ,91.36650085449219  ,62.02764274283651  ,174.63291284826528 ,100.4121778373895  ,6.254242387853571   ,84118000  ,131246000 ,43896000  ,65280800  ,34668300  ,340340000
2018-07-31 ,45.12176513671875  ,88.87200164794922  ,61.139366149902344 ,171.9232635498047  ,99.37236022949219  ,6.0628437995910645  ,45.560440547142505 ,90.09149932861328  ,61.83634061279212  ,173.57695021144846 ,99.97189123248074  ,6.1376203698944     ,44.89650085224989  ,86.96600341796875  ,60.58985973091941  ,169.35307969273407 ,98.7166182814293   ,5.995495534301158   ,45.12413866296574  ,89.32450103759766  ,61.36305401659551  ,170.02052824155396 ,99.75643142813799  ,6.03436933877508    ,157492000 ,114774000 ,39382000  ,40356500  ,27655200  ,283988000
2018-08-01 ,47.77989196777344  ,89.8584976196289   ,61.426822662353516 ,170.99681091308594 ,99.55972290039062  ,6.102707386016846   ,47.8415421387354   ,89.9219970703125   ,62.06998748596704  ,174.4137665732872  ,99.7189717787136   ,6.149504900418717   ,46.78635418119727  ,88.8010025024414   ,61.02577634774451  ,170.24966490233714 ,98.7541016786726   ,6.0388255745195     ,47.21791623247135  ,89.19999694824219  ,61.73171714144781  ,173.26813356970433 ,99.32553085098363  ,6.09428920783504    ,271742800 ,83062000  ,36994000  ,34042100  ,23628700  ,283556000
2018-08-02 ,49.17653274536133  ,91.71649932861328  ,61.83235168457031  ,175.6988525390625  ,100.76814270019531 ,6.205463409423828   ,49.411283879436986 ,91.8280029296875   ,61.995760776861694 ,176.11725248460405 ,101.25525896012647 ,6.209424793877807   ,47.50720220202986  ,89.30000305175781  ,60.683018516670614 ,169.62207405298767 ,98.21076268138015  ,5.972467602641219   ,47.56173902858806  ,89.4384994506836   ,60.70493841421538  ,170.03050232316957 ,98.73535766935213  ,6.031397210672624   ,249616000 ,87094000  ,34704000  ,32400000  ,26104300  ,269668000
2018-08-03 ,49.31881332397461  ,91.16449737548828  ,61.684391021728516 ,177.1034698486328  ,101.20843505859375 ,6.242108345031738   ,49.49665412889827  ,92.05000305175781  ,62.10088048793753  ,178.169405337348   ,101.21780474154961 ,6.265878539944628   ,48.72363711452794  ,91.07499694824219  ,61.24896917953218  ,175.47966783154152 ,100.06557673509673 ,6.213138951283197   ,49.09117550167293  ,91.88700103759766  ,62.03412115209305  ,177.0138159852987  ,100.9836126964715  ,6.229975779123129   ,133789600 ,69210000  ,21264000  ,24763400  ,18659600  ,214288000
2018-08-06 ,49.57490921020508  ,92.38749694824219  ,61.659976959228516 ,184.98338317871094 ,101.29273223876953 ,6.28989839553833    ,49.61758927070041  ,92.38849639892578  ,61.89861383521793  ,185.08299352122387 ,101.56439584583192 ,6.2933648441489565  ,49.10066701884832  ,90.94599914550781  ,61.30426798816153  ,177.7012028693888  ,100.758774706812   ,6.182933425685726   ,49.32118790110244  ,91.29049682617188  ,61.856267800632715 ,178.2889540526034  ,101.28336970357573 ,6.229483013390774   ,101701600 ,67836000  ,22114000  ,49716200  ,20265900  ,207508000
2018-08-07 ,49.110145568847656 ,93.1240005493164   ,62.56520080566406  ,183.11053466796875 ,101.99530029296875 ,6.362196922302246   ,49.676864788533784 ,93.48600006103516  ,63.07535254192692  ,187.58345408168728 ,102.20139040259842 ,6.380767446871656   ,49.02715174603378  ,92.3134994506836   ,62.363930745833585 ,183.02088079838498 ,101.3301958508739  ,6.311933432908973   ,49.63418473212466  ,92.72650146484375  ,62.374390874714926 ,185.79030068639233 ,101.69553480995455 ,6.338674667146644   ,102349600 ,67550000  ,42506000  ,33398600  ,16080200  ,258132000
2018-08-08 ,49.143333435058594 ,94.32599639892578  ,62.83870315551758  ,184.47528076171875 ,102.56671905517578 ,6.398594856262207   ,49.276120632862174 ,94.57550048828125  ,63.35632363177498  ,186.13893886811326 ,102.81028071907933 ,6.443659148260258   ,48.495994036676265 ,92.7249984741211   ,62.379863882973716 ,183.06068646828473 ,101.88288246590909 ,6.328523025149277   ,48.85878892288239  ,93.05000305175781  ,62.609032658628436 ,184.04692444501282 ,102.41683990221586 ,6.363435442604093   ,90102000  ,79260000  ,34344000  ,22205200  ,15487500  ,262100000
2018-08-09 ,49.529842376708984 ,94.9260025024414   ,62.99463653564453  ,182.39328002929688 ,102.73535919189453 ,6.350064277648926   ,49.74324985847288  ,95.72850036621094  ,63.36828202637584  ,185.86004845482563 ,103.19438072181798 ,6.419145759222654   ,49.13147716105528  ,93.8740005493164   ,62.77742544699278  ,181.7856006674132  ,102.66978570861599 ,6.342388504999839   ,49.68396960040737  ,94.0999984741211   ,62.908450709001336 ,185.14278707028345 ,102.77283077476422 ,6.416422189366795   ,93970400  ,97208000  ,27326000  ,19732100  ,13677200  ,204280000
2018-08-10 ,49.3823127746582   ,94.31500244140625  ,62.399295806884766 ,179.57403564453125 ,102.10771179199219 ,6.308716297149658   ,49.75590017502978  ,94.9749984741211   ,62.83222803062542  ,181.407045286812   ,102.75408399770669 ,6.341152621373984   ,49.17767335203698  ,93.9104995727539   ,62.13276399598271  ,178.73723581695816 ,101.5269130602652  ,6.2569670373260555  ,49.34186126018147  ,94.42549896240234  ,62.73159111039591  ,181.34726084136526 ,102.50115263591725 ,6.268109260869699   ,98444800  ,72798000  ,26602000  ,21500400  ,18183700  ,256396000
2018-08-13 ,49.701171875       ,94.80999755859375  ,62.20650100708008  ,179.36483764648438 ,101.36766815185547 ,6.341646194458008   ,50.19611385289186  ,96.25              ,63.06987214628196  ,181.91509334595565 ,102.6510429319832  ,6.462477403170646   ,49.42276769322386  ,94.68350219726562  ,62.126294015253436 ,178.21920475600174 ,101.26462309630645 ,6.31564783587073    ,49.805871628324944 ,94.92500305175781  ,62.3340408426759   ,179.41465041576154 ,102.33253808383908 ,6.317381059776549   ,103563600 ,110630000 ,27500000  ,17423300  ,18472500  ,375208000
2018-08-14 ,49.91057205200195  ,95.98249816894531  ,62.67978286743164  ,180.42080688476562 ,102.63230895996094 ,6.47312593460083    ,50.103313131907264 ,96.05049896240234  ,62.80183796768965  ,181.2974630080305  ,102.81029718288988 ,6.487239670346005   ,49.556021270002226 ,95.0               ,61.75314170175215  ,177.94027682728586 ,101.2084246174493  ,6.363932327260103   ,50.008133517171416 ,95.96949768066406  ,62.39879995492003  ,180.02233512003986 ,101.69554087628997 ,6.447127569107376   ,82992000  ,79722000  ,28080000  ,19102000  ,16788300  ,466220000
2018-08-15 ,50.02716064453125  ,94.13099670410156  ,61.38846206665039  ,178.84681701660156 ,101.2405776977539  ,6.4149370193481445  ,50.146136955740864 ,95.81050109863281  ,62.37289239183975  ,180.18171414507677 ,102.49126854607799 ,6.527844505867992   ,49.572670264302    ,93.489501953125    ,61.09054226295049  ,174.1148926217643  ,100.45066051380823 ,6.336198599260159   ,49.784447953020354 ,95.47750091552734  ,61.98928467838352  ,178.65753760869234 ,102.02108196678203 ,6.493922435631674   ,115230400 ,154014000 ,37052000  ,33020200  ,29982800  ,591136000
2018-08-16 ,50.760066986083984 ,94.32599639892578  ,60.98193359375     ,174.0352020263672  ,101.22174835205078 ,6.374329566955566   ,50.876661474483754 ,95.25              ,61.960388855265826 ,179.81313402693425 ,102.36900455096787 ,6.487237526531797   ,50.31985307967627  ,94.17749786376953  ,60.761233257498354 ,173.34782528689078 ,100.9020249783075  ,6.314161671115202   ,50.38647953901034  ,95.1969985961914   ,61.875195066636806 ,179.73343663097947 ,101.84239797093113 ,6.484761425074277   ,114001600 ,79142000  ,32176000  ,31351800  ,21384300  ,801260000
2018-08-17 ,51.77373504638672  ,94.11100006103516  ,60.57291793823242  ,173.13861083984375 ,101.16532897949219 ,6.061852931976318   ,51.861776359947314 ,94.4000015258789   ,61.125913590562035 ,175.5493997572719  ,101.46624805226807 ,6.26365071427017    ,50.721984829553016 ,92.77749633789062  ,59.98255925571242  ,171.38529875391632 ,100.32839758413185 ,6.034863756669964   ,50.78861127725332  ,94.29000091552734  ,60.88130167083336  ,173.83594396460032 ,100.9584457717444  ,6.262907836605914   ,141708000 ,82086000  ,33092000  ,24893200  ,18061500  ,1143188000
2018-08-20 ,51.269283294677734 ,93.83550262451172  ,60.8768196105957   ,171.8435516357422  ,100.49768829345703 ,6.136629104614258   ,52.15446387664474  ,94.5875015258789   ,61.07410630218865  ,173.90568155171755 ,101.46627155914548 ,6.2693449228879325  ,51.18599840877388  ,93.3030014038086   ,60.216714038320426 ,170.25960602535986 ,100.13094331274932 ,5.9108136720676745  ,51.89747819112276  ,94.52850341796875  ,60.81255367510868  ,173.37768448086834 ,101.09952657843779 ,6.021245523174679   ,121150800 ,57240000  ,22218000  ,21518000  ,17914200  ,854388000
2018-08-21 ,51.16933059692383  ,94.1709976196289   ,60.650634765625    ,171.96311950683594 ,99.66073608398438  ,6.272316932678223   ,51.680930916340756 ,94.88749694824219  ,61.415364384473285 ,173.50722428939278 ,100.94904253317867 ,6.276773726466351   ,50.92899975412754  ,93.72049713134766  ,60.53206510986657  ,170.7378043158344  ,99.53848299939095  ,6.133163145492482   ,51.58812953834329  ,94.0               ,60.930123912194276 ,172.15239892673137 ,100.54468184651378 ,6.152971485203771   ,104639200 ,62112000  ,23082000  ,19578500  ,22881900  ,673988000
2018-08-22 ,51.17171859741211  ,95.24500274658203  ,60.86685562133789  ,172.97923278808594 ,100.67635345458984 ,6.507540225982666   ,51.48343599095021  ,95.29000091552734  ,61.10499078057121  ,173.5769556389217  ,100.93965680517995 ,6.512492428458711   ,50.883794290579665 ,93.83200073242188  ,60.44189390458374  ,171.47498438780474 ,99.47267689504754  ,6.236166047594117   ,50.94566430392693  ,93.83200073242188  ,60.491712546160564 ,171.55468178129775 ,99.53850273269506  ,6.239632494873744   ,76072400  ,61610000  ,22296000  ,16894100  ,18000600  ,749856000
2018-08-23 ,51.27641296386719  ,95.1449966430664   ,60.83745574951172  ,172.24205017089844 ,101.14651489257812 ,6.607077598571777   ,51.647618481515266 ,95.9749984741211   ,61.53542601377746  ,174.8819751332395  ,101.72954871987471 ,6.672445162721137   ,51.06463527080545  ,95.03800201416016  ,60.74728275924074  ,172.17232444926236 ,100.49766241848872 ,6.455048376553363   ,51.07652999747526  ,95.3584976196289   ,60.773687739994934 ,172.4313295879057  ,100.76096570356574 ,6.468914166249525   ,75532800  ,71260000  ,24666000  ,18053600  ,18167700  ,720684000
2018-08-24 ,51.435848236083984 ,95.26950073242188  ,61.6141471862793   ,173.98536682128906 ,101.93643951416016 ,6.740289211273193   ,51.61193088202524  ,95.80049896240234  ,61.64652721308195  ,174.15473326630848 ,102.08689547063399 ,6.754897879428746   ,51.185997215068724 ,95.12699890136719  ,60.85041337884121  ,172.2619545580539  ,101.14652242562232 ,6.611039830887338   ,51.54054798819472  ,95.52549743652344  ,61.07858633212097  ,173.03898506752282 ,101.24996403453177 ,6.615496624647529   ,73905600  ,56018000  ,24454000  ,14631600  ,17234000  ,531512000
2018-08-27 ,51.859397888183594 ,96.38400268554688  ,62.58661651611328  ,176.78469848632812 ,103.06489562988281 ,6.831408977508545   ,52.04976072248715  ,96.38500213623047  ,62.66632937982242  ,177.9900854268455  ,103.10251141675619 ,6.905690147134015   ,51.47629400033773  ,95.46399688720703  ,61.80993301987116  ,175.12104014574118 ,102.03989234187476 ,6.738557279342627   ,51.6714132731188   ,95.75              ,61.98230847676956  ,175.32029122415804 ,102.75457076903572 ,6.770002782428359   ,82100400  ,71380000  ,28580000  ,17921900  ,19662300  ,505776000
